,userId,user_vector,avg_rating,num_movies_rated
124,125,"[3.92857143 4.03424658 4.21052632 3.71428571 4.04       3.9625
 4.33766234 3.48484848 3.97435897 4.         4.5        4.5
 3.72413793 4.25       3.91666667 0.         0.         3.92857143
 0.         4.5        0.        ]",4.053571428571429,168
125,126,"[4.         3.71428571 3.41176471 3.1875     3.8        3.63636364
 3.51851852 3.64705882 4.         3.8        0.         0.
 3.6        3.66666667 0.         0.         0.         4.
 4.         3.5        0.        ]",3.607843137254902,51
126,127,"[0.         4.45454545 4.5        3.66666667 4.         4.42857143
 4.375      4.         4.         4.         0.         0.
 3.         4.         0.         0.         0.         0.
 0.         0.         0.        ]",4.235294117647059,17
127,128,"[4.3030303  3.98666667 4.21153846 3.90740741 3.82608696 3.92105263
 3.94244604 3.96610169 3.95744681 3.72619048 2.91666667 3.16666667
 3.75       3.75       3.44444444 0.         0.         3.95238095
 0.         0.         0.        ]",3.864341085271318,258
128,129,"[3.         3.         3.         3.14285714 0.         3.33333333
 3.77777778 2.88888889 2.66666667 3.         3.         4.5
 2.25       0.         3.33333333 0.         0.         0.
 0.         3.         0.        ]",3.238095238095238,21
129,130,"[3.5        3.35294118 3.59183673 3.30813953 3.39       3.33333333
 3.30508475 3.26136364 3.11627907 3.14754098 2.7        3.72222222
 3.00943396 3.25       3.72727273 0.         0.         3.5
 4.         3.7        0.        ]",3.3076923076923075,299
130,131,"[2.         3.41176471 2.66666667 3.33333333 3.         3.63636364
 4.23809524 3.25       3.6        4.         4.         4.
 3.5        4.66666667 3.66666667 0.         0.         3.6
 0.         0.         0.        ]",3.7142857142857144,35
131,132,"[4.2        4.48780488 4.08333333 3.76923077 4.16666667 4.38636364
 4.41176471 3.33333333 3.94444444 4.         0.         3.75
 3.6        4.25       2.5        4.5        0.         4.
 5.         3.5        0.        ]",4.282894736842105,76
132,133,"[2.05       2.15853659 2.63157895 2.12       1.96153846 2.28333333
 2.45631068 1.53846154 2.58333333 2.11111111 0.         2.875
 1.95833333 1.66666667 2.125      0.         0.         1.7
 2.25       2.         0.        ]",2.313380281690141,142
133,134,"[3.43333333 3.81547619 3.44444444 3.95588235 3.69444444 3.48148148
 4.0304878  3.95882353 4.02380952 4.25862069 4.37142857 3.625
 4.2109375  4.24       3.         0.         0.         2.875
 4.         4.5        0.        ]",4.006024096385542,249
134,135,"[0.         2.7        2.66666667 1.66666667 0.         3.
 3.         2.         3.6        2.6        0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",2.7222222222222223,18
135,136,"[4.27272727 3.70588235 3.92105263 4.07894737 4.         3.7
 4.         4.10714286 4.         4.         0.         0.
 4.         3.5        0.         0.         0.         3.83333333
 0.         0.         0.        ]",3.925,40
136,137,"[3.8        3.33333333 3.3        3.7037037  3.4375     3.71428571
 3.63157895 4.04347826 4.25       4.         2.         4.5
 3.95833333 4.5        4.         0.         0.         3.25
 0.         4.         0.        ]",3.6875,64
137,138,"[0.6        2.05555556 1.5        2.4375     2.         2.75
 3.390625   2.60869565 4.11111111 3.90909091 3.25       3.41666667
 3.14285714 4.7        3.66666667 0.         0.         0.
 4.         4.         0.        ]",3.0238095238095237,63
138,139,"[0.         3.18181818 3.83333333 3.38888889 3.3        2.66666667
 3.76923077 3.68181818 4.16666667 3.59090909 2.5        4.
 3.91666667 3.41666667 3.25       0.         0.         3.
 0.         0.         0.        ]",3.6296296296296298,54
139,140,"[3.5        3.16666667 3.54545455 3.375      3.55       2.66666667
 3.44444444 2.875      4.5        4.         0.         0.
 3.83333333 3.         0.         0.         0.         1.5
 0.         0.         0.        ]",3.3378378378378377,37
140,141,"[0.         2.5        0.         2.88888889 4.         3.
 3.69230769 3.18181818 4.         3.42857143 0.         3.8
 2.75       3.5        3.75       0.         0.         0.
 0.         0.         0.        ]",3.28,25
141,142,"[4.         2.39130435 3.66666667 2.53333333 2.75       2.4
 3.         2.42857143 3.         3.21428571 3.         3.
 3.         2.66666667 3.         0.         0.         2.5
 0.         2.         0.        ]",2.7346938775510203,49
142,143,"[3.         3.625      2.33333333 3.25       4.33333333 3.77777778
 3.91666667 3.34615385 4.07142857 3.33333333 4.5        3.75
 2.27777778 1.83333333 3.5        0.         0.         2.66666667
 4.5        4.         0.        ]",3.7016129032258065,62
143,144,"[4.         2.71428571 3.66666667 3.8        3.         3.42857143
 3.6        3.6        3.88888889 3.94444444 3.         3.
 3.83333333 4.         4.         0.         0.         0.
 0.         2.5        0.        ]",3.696969696969697,33
144,145,"[4.5        4.77777778 4.5        4.5        4.66666667 4.57142857
 4.625      4.64285714 5.         4.8        3.         4.
 4.6        5.         4.         0.         0.         0.
 0.         0.         0.        ]",4.633333333333334,30
145,146,"[4.21428571 3.26470588 4.         3.65217391 3.71428571 3.21428571
 3.65       3.36       3.25       3.33333333 0.         0.
 3.65384615 3.25       3.         0.         0.         3.
 0.         3.25       0.        ]",3.5086206896551726,58
146,147,"[4.1        3.92307692 3.92857143 3.5        4.16666667 3.77777778
 4.33333333 3.         4.75       4.33333333 5.         4.5
 3.5        0.         4.5        0.         0.         3.75
 0.         0.         0.        ]",4.15,30
147,148,"[4.38888889 4.05128205 4.25       3.98148148 4.16666667 4.19230769
 4.16666667 3.76315789 3.97368421 3.75806452 3.08333333 3.75
 3.64285714 4.14285714 4.75       5.         0.         4.41666667
 4.5        3.83333333 0.        ]",4.023584905660377,106
148,149,"[3.55       3.61486486 3.67307692 3.5375     3.68333333 3.75
 3.60126582 3.32857143 3.58695652 3.47435897 3.36363636 4.125
 3.28787879 3.63636364 3.6        0.         0.         3.75
 3.25       1.5        0.        ]",3.516304347826087,184
149,150,"[2.83333333 2.98076923 2.62903226 3.06395349 2.87209302 2.93269231
 3.12719298 3.04887218 3.26666667 3.15413534 3.11764706 3.
 3.04761905 3.234375   3.16666667 0.         0.         2.25
 0.         2.5        0.        ]",3.0939393939393938,330
150,151,"[3.66666667 3.55555556 3.66666667 4.         3.11111111 3.5
 3.72727273 3.85714286 3.63636364 4.26315789 3.         3.33333333
 4.25       4.125      4.         0.         0.         3.
 0.         3.         0.        ]",3.7058823529411766,51
151,152,"[3.55       3.16666667 3.55882353 3.57291667 3.66666667 3.20833333
 3.23809524 3.46774194 3.31666667 3.54098361 3.75       3.35714286
 4.01388889 3.79166667 3.31818182 0.         0.         3.16666667
 3.5        3.75       0.        ]",3.413294797687861,173
152,153,"[4.2        4.07142857 3.71428571 3.         3.6        4.27272727
 4.39130435 4.         4.66666667 4.4        3.5        4.
 3.83333333 4.25       4.33333333 0.         0.         4.
 0.         0.         0.        ]",4.146341463414634,41
153,154,"[3.66666667 3.72727273 3.33333333 4.25       0.         3.71428571
 3.75       4.66666667 4.5        4.25       3.         0.
 4.5        0.         0.         0.         0.         3.5
 0.         0.         0.        ]",3.8095238095238093,21
154,155,"[5.         3.4        3.75       3.625      3.66666667 3.33333333
 3.81818182 3.94444444 2.66666667 3.6        4.         4.33333333
 3.65384615 3.75       4.33333333 0.         0.         0.
 0.         3.         0.        ]",3.731707317073171,41
155,156,"[5.         4.21052632 4.5        2.9        4.25       4.625
 4.64583333 1.5        4.83333333 3.8        4.5        0.
 2.25       4.5        4.5        0.         0.         0.
 0.         0.         0.        ]",4.194444444444445,36
156,157,"[3.66666667 3.27272727 3.13043478 3.07142857 3.01136364 3.31578947
 3.80952381 3.19736842 3.62745098 3.47191011 3.27142857 3.625
 3.34810127 3.77083333 3.36363636 3.         0.         0.
 0.         0.         0.        ]",3.4042145593869733,261
157,158,"[2.75       3.875      1.5        3.25       3.5        0.
 3.85714286 3.16666667 3.83333333 3.4375     3.         3.75
 3.         3.5        0.         0.         0.         0.
 0.         0.         0.        ]",3.3823529411764706,17
158,159,"[3.71428571 3.07575758 3.20833333 3.59259259 3.10714286 3.20588235
 3.5703125  3.46774194 3.64814815 3.57575758 3.16666667 4.1875
 3.78571429 3.71428571 4.22222222 0.         0.         2.
 0.         4.         0.        ]",3.5084745762711864,118
159,160,"[2.         3.52631579 3.11111111 3.5        2.75       4.04
 4.07272727 4.2        3.73333333 4.22222222 0.         3.5
 3.         4.125      3.         0.         0.         4.
 0.         0.         0.        ]",3.8625,80
160,161,"[3.         3.5        3.36363636 3.66666667 3.3        3.52631579
 3.88888889 3.55555556 3.82352941 3.64285714 0.         4.
 3.3        4.         4.         0.         0.         3.5
 0.         4.         0.        ]",3.625,72
161,162,"[0.         3.18181818 3.         3.         3.         3.09090909
 3.27272727 3.         4.         3.42857143 0.         0.
 3.         3.         0.         0.         0.         0.
 0.         0.         0.        ]",3.25,24
162,163,"[2.8        2.80555556 2.92857143 2.84210526 3.1875     3.
 3.82       2.48076923 3.44444444 2.43333333 2.66666667 4.375
 2.5        2.5        3.3        0.         0.         0.
 0.         0.         3.        ]",3.0692307692307694,65
163,164,"[3.44444444 3.58928571 3.2        3.38235294 3.09090909 3.83333333
 3.96296296 3.30769231 4.25       3.92307692 3.5        3.
 3.27777778 4.         3.5        0.         0.         3.5
 4.25       0.         0.        ]",3.696969696969697,66
164,165,"[3.03846154 2.86971831 2.96       2.71917808 3.09803922 2.99152542
 2.91358025 2.68181818 3.02       2.72727273 2.95098039 2.9375
 2.81666667 2.89473684 2.6        3.         0.         3.
 2.7        2.         0.        ]",2.8756410256410256,390
165,166,"[3.875      3.44444444 3.91666667 3.95833333 3.38888889 2.83333333
 4.         3.59375    3.41666667 3.26923077 0.         0.
 3.625      4.25       4.         0.         0.         4.5
 5.         4.33333333 0.        ]",3.688888888888889,45
166,167,"[4.5        3.71428571 4.6        4.         3.33333333 5.
 4.66666667 3.16666667 0.         4.         4.4        0.
 4.         5.         0.         0.         0.         0.
 0.         0.         0.        ]",3.9473684210526314,19
167,168,"[4.         2.90909091 3.5        3.58823529 3.44444444 3.04545455
 3.34782609 3.13333333 3.21428571 3.22222222 2.         3.5
 3.13333333 3.5        3.33333333 0.         0.         3.
 0.         3.33333333 0.        ]",3.225806451612903,93
168,169,"[4.375      3.72580645 3.77586207 4.21428571 4.14       3.75
 4.15277778 4.5625     4.77777778 4.56521739 4.5        4.75
 4.41666667 4.14285714 4.75       0.         0.         3.5
 0.         0.         0.        ]",4.138888888888889,90
169,170,"[2.16666667 2.3125     1.875      2.15       2.5        3.
 2.5        2.28571429 1.75       2.08333333 0.         3.25
 2.125      1.5        3.25       0.         0.         2.
 0.         0.         0.        ]",2.380952380952381,21
170,171,"[3.5        3.94117647 3.5        4.         3.         4.33333333
 4.0952381  4.75       4.0625     4.         2.         5.
 3.         2.75       5.         0.         0.         3.
 0.         0.         0.        ]",4.026315789473684,38
171,172,"[3.   3.5  3.6  3.5  3.   3.5  3.7  3.75 4.   4.5  0.   4.   3.   4.
 4.   0.   0.   5.   0.   3.   0.  ]",3.6842105263157894,19
172,173,"[4.33333333 4.         4.         4.         3.4        4.4
 4.2        3.92307692 3.71428571 3.90909091 3.5        0.
 4.         4.         4.         0.         0.         3.5
 0.         0.         0.        ]",3.96875,32
173,174,"[3.75       3.125      3.75       4.33333333 0.         3.5
 3.0625     2.83333333 2.125      1.         3.5        0.
 3.75       0.5        3.5        0.         0.         4.
 1.         0.         0.        ]",3.088235294117647,17
174,175,"[3.88888889 3.51428571 3.86666667 3.83870968 3.85       3.53571429
 3.75       3.72727273 3.5        3.5        3.         3.
 3.81818182 3.5        2.66666667 0.         0.         4.1
 5.         0.         0.        ]",3.75,100
175,176,"[2.95945946 2.58474576 2.8375     3.11940299 3.05660377 2.95
 3.2012987  3.07462687 3.         2.9787234  2.71428571 4.1
 2.75757576 3.08333333 3.57142857 0.         0.         2.95
 3.         2.75       0.        ]",2.9682926829268292,205
176,177,"[4.57142857 4.17948718 3.8        3.88       3.68421053 4.41176471
 4.10169492 3.88607595 4.02173913 3.89       3.5        4.5
 3.73913043 4.12903226 4.         0.         0.         3.
 0.         5.         0.        ]",3.9497206703910615,179
177,178,"[3.65       3.5        3.58333333 3.73529412 3.61538462 3.25
 3.54918033 3.58333333 3.58333333 3.35294118 3.33333333 3.6
 3.8125     2.75       4.11111111 0.         0.         3.91666667
 2.66666667 3.5        0.        ]",3.543269230769231,104
178,179,"[4.125      3.90625    4.08333333 3.9375     4.5        4.14285714
 3.81818182 3.64285714 2.         3.5        0.         0.
 3.25       4.33333333 0.         0.         0.         0.
 0.         0.         0.        ]",3.95,30
179,180,"[2.         3.25       4.         3.66666667 4.4        3.75
 3.71428571 3.75       0.         3.8        1.5        4.
 4.         1.         0.         0.         0.         3.
 0.         0.         0.        ]",3.4210526315789473,19
180,181,"[4.         4.         3.5        4.33333333 4.16666667 4.5
 4.3        4.4        4.625      4.375      3.5        0.
 3.75       3.83333333 0.         0.         0.         4.
 0.         0.         0.        ]",4.340909090909091,22
181,182,"[4.16666667 3.80952381 4.14285714 4.03703704 4.125      3.93548387
 3.92424242 4.09090909 3.8        3.76470588 0.         3.66666667
 4.375      3.75       4.33333333 0.         0.         5.
 0.         4.2        0.        ]",3.876190476190476,105
182,183,"[3.         3.33333333 3.         3.2        2.5        3.8
 4.17647059 2.66666667 4.11111111 4.4        0.         4.
 3.16666667 4.2        4.         0.         0.         0.
 4.         0.         0.        ]",3.909090909090909,33
183,184,"[4.33333333 3.75       4.         3.5        4.         3.44444444
 3.77777778 3.55555556 4.22222222 3.91666667 0.         4.
 4.         3.         4.         0.         0.         4.
 3.         0.         0.        ]",3.742857142857143,35
184,185,"[3.52173913 3.63513514 3.46428571 3.4893617  3.6097561  3.33333333
 3.63265306 3.55555556 3.58333333 3.73333333 3.33333333 3.8
 3.58333333 3.         4.16666667 0.         0.         3.53846154
 0.         3.         0.        ]",3.5555555555555554,162
185,186,"[4.375      2.4        4.         4.03571429 3.875      2.85714286
 3.5        3.84375    3.125      3.65       0.         0.
 4.22727273 3.625      0.         0.         0.         3.5
 0.         0.         0.        ]",3.7205882352941178,34
186,187,"[3.61363636 3.78504673 3.65555556 2.97674419 3.609375   3.9
 3.92682927 3.046875   3.78205128 3.53773585 3.33333333 4.08333333
 2.92857143 3.51923077 2.         0.         0.         3.91666667
 3.5        0.         2.5       ]",3.684108527131783,258
187,188,"[3.71428571 3.5        3.5483871  3.31818182 3.59090909 3.625
 3.67857143 3.31818182 3.46153846 3.71428571 3.         5.
 3.28571429 3.5        5.         0.         0.         3.33333333
 0.         4.         0.        ]",3.5375,80
188,189,"[1.         2.44827586 1.44444444 2.5        1.72727273 2.59090909
 2.82191781 2.64285714 3.09677419 3.08888889 3.23529412 3.
 2.8        2.86363636 4.         0.         0.         1.
 0.         1.         0.        ]",2.702127659574468,141
189,190,"[4.         3.95833333 4.4        4.         4.5        3.6875
 4.05882353 4.         4.125      4.125      3.         3.
 4.         4.25       3.5        5.         0.         4.
 0.         3.         0.        ]",4.0625,48
190,191,"[2.         2.8        2.         3.         2.         3.
 3.45454545 2.9        3.5        3.4        0.         3.
 3.         3.25       3.         0.         0.         2.
 0.         4.         0.        ]",3.0869565217391304,23
191,192,"[3.83333333 3.42857143 3.6        3.33333333 3.27272727 3.7
 3.8        3.         3.2        3.3        0.         0.
 2.75       3.42857143 5.         0.         0.         5.
 0.         4.         0.        ]",3.4318181818181817,44
192,193,"[3.5        4.28571429 3.6        4.         4.16666667 4.27272727
 4.34375    4.         4.4375     4.         0.         4.75
 4.25       4.         5.         0.         0.         5.
 0.         0.         0.        ]",4.283018867924528,53
193,194,"[4.         3.27272727 3.4        3.33333333 3.16666667 3.8
 3.8125     3.45454545 3.16666667 3.58333333 3.         4.5
 3.375      3.25       4.5        0.         0.         0.
 0.         3.5        0.        ]",3.5,40
194,195,"[3.33333333 2.74825175 2.84848485 2.89108911 2.63636364 2.86486486
 3.20320856 2.60526316 3.015625   2.70454545 2.9375     3.66666667
 2.81818182 3.26086957 3.23076923 4.         0.         3.20833333
 3.33333333 3.33333333 0.        ]",2.945876288659794,388
195,196,"[3.5        3.42857143 3.16666667 4.10526316 3.         3.77777778
 3.81081081 3.81818182 3.45454545 3.9047619  3.2        3.
 3.83333333 3.22222222 3.         0.         0.         4.
 0.         4.         0.        ]",3.6582278481012658,79
196,197,"[5.         3.3125     4.         4.23076923 3.53333333 3.33333333
 3.44444444 4.47826087 4.         4.23076923 2.5        0.
 4.15384615 3.75       4.         0.         0.         5.
 0.         0.         0.        ]",4.04,50
197,198,"[4.3        3.75       4.625      3.68181818 3.625      4.33333333
 3.81081081 3.36363636 3.96153846 3.5        0.         4.
 4.66666667 4.5        4.33333333 0.         0.         4.16666667
 4.83333333 4.         0.        ]",3.8583333333333334,60
198,199,"[3.4        3.66891892 2.92857143 3.54166667 3.484375   3.52272727
 3.71031746 3.61956522 3.80327869 3.73140496 3.56122449 3.84615385
 3.62272727 3.84883721 3.75       3.         0.         2.
 3.375      3.375      0.        ]",3.655786350148368,337
199,200,"[3.35483871 3.15972222 3.29347826 3.18548387 2.91666667 2.953125
 3.52       3.21969697 3.26829268 3.39552239 3.28571429 3.9
 3.16176471 3.25       3.9        0.         0.         2.2
 0.         0.         1.5       ]",3.246268656716418,201
200,201,"[4.55555556 3.84615385 4.54545455 4.46666667 4.61538462 4.08333333
 3.89534884 4.18292683 4.08823529 4.03448276 4.16666667 3.75
 4.31578947 4.         4.5        0.         0.         4.5
 5.         4.         0.        ]",4.091836734693878,98
201,202,"[0.         3.61904762 3.5        4.04347826 3.14285714 4.33333333
 4.         3.77777778 4.22222222 3.76923077 3.28571429 4.33333333
 3.73684211 4.         4.16666667 0.         0.         4.5
 0.         4.5        0.        ]",3.7868852459016393,61
202,203,"[3.5        3.25       2.25       3.41666667 5.         2.75
 4.09090909 3.875      4.2        4.05263158 0.         0.
 4.5        4.22222222 4.5        0.         0.         0.
 0.         0.         0.        ]",3.95,30
203,204,"[3.5        3.15       2.83333333 3.75       3.5        2.9
 3.73529412 2.9        3.59090909 3.64285714 3.         4.
 3.75       3.75       0.         0.         0.         0.
 0.         2.75       0.        ]",3.46,25
204,205,"[3.57575758 3.2173913  3.48648649 3.55384615 3.64864865 3.34210526
 3.53       3.44852941 3.35714286 3.17777778 2.5        4.125
 3.36206897 3.31818182 3.57142857 0.         0.         3.75
 5.         5.         0.        ]",3.411042944785276,163
205,206,"[3.         3.6        3.5        3.4        3.33333333 3.33333333
 3.41666667 3.625      2.5        3.4        3.         4.
 3.44444444 0.         4.         0.         0.         0.
 0.         0.         0.        ]",3.4193548387096775,31
206,207,"[1.6        1.76470588 1.125      1.125      0.75       1.3125
 1.5        1.28571429 3.7        3.0625     4.         0.5
 1.5        1.5        0.         0.         0.         0.5
 0.         0.         0.        ]",1.7972972972972974,37
207,208,"[0.         4.08333333 0.         4.         4.5        4.16666667
 4.05555556 3.8        4.15384615 3.73076923 0.         4.
 3.58333333 4.2        0.         0.         0.         0.
 4.         0.         0.        ]",4.078947368421052,38
208,209,"[0.         2.6        2.         2.8        3.         3.
 3.         3.25       3.25       3.5        2.66666667 0.
 2.16666667 0.         3.         0.         0.         2.
 0.         0.         0.        ]",2.75,16
209,210,"[3.5        3.09090909 3.5        3.07142857 2.66666667 2.875
 3.07692308 2.92857143 2.78571429 3.08333333 2.5        0.
 3.5        4.         0.         0.         0.         0.
 0.         3.         0.        ]",3.019230769230769,26
210,211,"[4.         4.         4.4        3.875      3.75       4.09090909
 4.42857143 4.         4.         4.11111111 3.         5.
 3.71428571 4.2        5.         0.         0.         4.66666667
 0.         0.         0.        ]",4.25,44
211,212,"[3.22641509 2.74273859 3.02293578 3.03481013 3.10714286 3.20134228
 3.36521739 3.13055556 3.11904762 3.20520231 3.         3.36170213
 2.99350649 3.1509434  3.52631579 0.         0.         3.19736842
 3.         3.08333333 0.        ]",3.1239255014326646,698
212,213,"[2.64583333 2.26359833 2.49415205 2.89554795 2.70634921 2.34313725
 2.54497354 2.98525074 2.78240741 2.94279661 2.53       3.5
 2.85990338 2.8625     2.7        0.         0.         1.96153846
 0.         2.625      2.        ]",2.6859504132231407,726
213,214,"[4.28571429 3.875      4.15384615 3.78571429 3.8        3.59259259
 4.23076923 3.74576271 4.02702703 3.89230769 4.08333333 4.5
 3.92105263 3.94444444 4.4        0.         0.         3.83333333
 4.         4.66666667 0.        ]",3.9941520467836256,171
214,215,"[0.         3.69230769 3.75       3.66666667 3.57142857 3.88888889
 3.92307692 3.16666667 3.91666667 3.75       4.         0.
 3.33333333 4.5        4.33333333 0.         0.         3.
 0.         0.         0.        ]",3.813953488372093,43
215,216,"[4.25       4.4        4.40909091 4.23333333 4.57692308 4.23529412
 4.38709677 4.125      4.4        4.26923077 2.         4.33333333
 4.         4.57142857 4.5        0.         0.         4.16666667
 5.         4.         0.        ]",4.371212121212121,66
216,217,"[5.         4.35714286 4.5        4.46153846 3.78571429 4.
 4.0625     4.35483871 4.46875    3.9        0.         4.5
 4.1        3.75       4.25       0.         0.         4.
 0.         5.         0.        ]",4.253012048192771,83
217,218,"[5.         4.         4.125      4.25       4.         3.5
 4.03333333 3.90909091 3.92857143 4.09090909 3.83333333 4.16666667
 3.85       3.83333333 4.33333333 0.         0.         3.5
 0.         0.         0.        ]",3.9705882352941178,34
218,219,"[3.5625     3.77083333 3.71052632 3.73076923 3.64285714 3.76
 3.62162162 3.5        3.76666667 3.76470588 0.         3.5
 3.625      3.5        4.         0.         0.         3.5
 0.         0.         0.        ]",3.6954545454545453,110
219,220,"[4.25       3.50588235 3.         3.         3.         3.55319149
 3.66911765 3.48648649 3.91666667 3.46969697 2.75       4.09090909
 3.04       3.39285714 3.78571429 2.33333333 0.         3.85
 4.         4.         0.        ]",3.5238095238095237,231
220,221,"[0.         2.875      3.25       3.         2.75       2.83333333
 2.625      2.5        2.83333333 2.5        0.         0.
 3.         0.         2.         0.         0.         0.
 0.         2.         0.        ]",2.71875,16
221,222,"[2.6        3.82352941 3.33333333 3.69230769 3.45454545 4.19230769
 4.3255814  4.         4.42857143 4.33333333 4.33333333 4.66666667
 4.125      4.5        4.2        2.         0.         3.91666667
 4.         0.         0.        ]",4.085714285714285,70
222,223,"[0.         3.5        4.         4.         3.66666667 3.71428571
 3.9375     4.         3.83333333 3.92307692 3.         0.
 4.         3.5        4.         0.         0.         4.
 0.         0.         0.        ]",3.8275862068965516,29
223,224,"[4.33333333 4.20833333 4.33333333 4.         4.5        4.
 4.21428571 4.2        4.41176471 4.3        3.5        4.4
 4.         4.         5.         4.         0.         4.
 0.         0.         0.        ]",4.2,70
224,225,"[4.5   4.    4.    4.6   4.    5.    4.    4.    4.4   4.125 4.5   4.
 4.5   4.    4.    0.    0.    5.    0.    5.    0.   ]",4.181818181818182,22
225,226,"[1.75       2.55555556 1.66666667 3.3125     2.33333333 3.14285714
 3.3        3.25       2.94444444 3.28571429 0.         0.
 3.5        3.625      0.         0.         0.         0.
 0.         0.         0.        ]",3.1206896551724137,29
226,227,"[2.         2.81818182 1.8        2.         3.         2.
 3.38461538 5.         5.         5.         5.         3.
 0.         4.5        0.         0.         0.         0.
 0.         0.         0.        ]",3.4761904761904763,21
227,228,"[3.         4.31818182 4.25       4.02173913 4.5        3.66666667
 4.25       4.16666667 4.25       3.95       0.         0.
 4.04761905 4.5        0.         0.         0.         5.
 4.         5.         0.        ]",4.197916666666667,48
228,229,"[0.         3.91666667 4.5        4.2        4.         4.25
 4.14285714 4.         4.16666667 3.85714286 0.         4.375
 4.         3.5        4.25       0.         0.         5.
 0.         4.         0.        ]",4.096153846153846,26
229,230,"[0.         4.59375    4.         4.42857143 3.875      4.45454545
 4.48245614 4.5        4.59090909 4.45       5.         5.
 3.85714286 4.64285714 0.         0.         0.         4.75
 4.         0.         0.        ]",4.453333333333333,75
230,231,"[4.         4.25       4.         3.         0.         3.75
 4.         5.         3.88888889 4.0625     3.         0.
 5.         4.         0.         0.         0.         4.5
 0.         0.         0.        ]",4.115384615384615,26
231,232,"[4.33333333 3.83653846 3.93877551 4.         3.98571429 3.848
 4.06734007 3.95238095 4.08450704 4.02040816 3.76470588 4.77777778
 3.81818182 4.02439024 4.28571429 5.         0.         3.96153846
 4.66666667 3.88235294 0.        ]",3.988970588235294,544
232,233,"[0.         3.2        3.         3.         3.         3.5
 3.27777778 3.         3.25       3.125      0.         3.
 3.         0.         4.         0.         0.         0.
 0.         0.         0.        ]",3.206896551724138,29
233,234,"[3.32352941 3.6097561  3.47222222 3.59090909 3.65909091 3.76923077
 4.12903226 3.74       4.0625     3.95833333 3.83333333 4.5
 3.80434783 3.9        5.         0.         0.         3.5
 3.75       0.         0.        ]",3.7857142857142856,91
234,235,"[4.33333333 4.19791667 4.39473684 4.05769231 4.46428571 4.14864865
 4.13970588 4.02272727 4.22916667 4.31081081 4.5        2.
 3.85       4.36666667 2.7        0.         0.         4.25
 0.         4.5        0.        ]",4.161290322580645,124
235,236,"[3.83333333 4.29411765 3.6        3.40740741 3.80769231 4.08974359
 4.17857143 3.37931034 4.         3.97       4.125      3.65
 3.34375    4.140625   4.23076923 2.5        0.         3.5
 0.         4.25       0.        ]",4.0251396648044695,179
236,237,"[3.375      3.6        3.5        3.         3.7        2.8
 3.23076923 2.8125     4.         3.33333333 2.5        2.33333333
 2.90909091 2.         1.25       0.         0.         3.25
 0.         1.         0.        ]",3.2285714285714286,35
237,238,"[4.         3.38095238 4.         3.5        3.75       3.48571429
 3.62222222 3.75       3.33333333 4.09090909 0.         3.6
 4.14285714 4.25       3.5        0.         0.         2.
 2.         4.5        0.        ]",3.5342465753424657,73
238,239,"[4.57142857 3.70873786 3.47368421 3.46875    3.48888889 3.95890411
 4.03448276 3.51162791 3.4        3.5        3.2        4.
 3.52380952 3.71428571 4.         0.         0.         3.85714286
 0.         3.6        0.        ]",3.699570815450644,233
239,240,"[4.07692308 3.97252747 4.03125    3.88888889 3.96       3.96363636
 4.         3.7        3.75714286 3.79268293 3.25       4.5
 3.73333333 3.94736842 3.83333333 4.5        0.         4.
 4.         3.5        0.        ]",3.9135135135135135,185
240,241,"[3.         3.22222222 2.92307692 2.875      2.92307692 3.16666667
 3.45       3.         3.58333333 3.44444444 3.         4.
 3.         3.         0.         0.         0.         3.
 0.         0.         0.        ]",3.2444444444444445,45
241,242,"[5.         4.33684211 4.25       4.5952381  4.54545455 4.35294118
 4.48401826 4.34920635 4.46835443 4.36956522 5.         4.72222222
 4.46153846 4.40909091 4.85714286 0.         0.         4.38461538
 0.         4.6        0.        ]",4.45141065830721,319
242,243,"[3.8        3.37121212 3.57142857 3.38333333 3.35454545 3.7
 3.52469136 3.24175824 3.39583333 3.29850746 3.09782609 3.44444444
 3.20909091 3.29166667 3.46666667 0.         0.         4.6
 3.5        2.5        0.        ]",3.3963414634146343,246
243,244,"[3.375      4.225      4.375      3.76923077 3.59090909 3.83333333
 3.38461538 3.56666667 3.         2.8125     3.41666667 4.5
 3.83333333 1.         4.5        0.         0.         2.
 0.         0.         0.        ]",3.6551724137931036,58
244,245,"[3.         3.9        3.72727273 3.92307692 3.85714286 3.22727273
 3.88059701 4.125      3.70588235 4.         0.         4.33333333
 4.14285714 4.30769231 4.         0.         0.         4.5
 4.5        4.         0.        ]",3.91,100
245,246,"[3.6        4.         3.375      3.5        3.66666667 3.66666667
 3.5        3.66666667 0.         3.4        0.         0.
 4.2        3.         0.         0.         0.         3.
 0.         4.         0.        ]",3.5238095238095237,21
246,247,"[3.33333333 3.36220472 2.96875    3.54794521 3.26829268 3.36111111
 3.68333333 3.5257732  3.61111111 3.62318841 3.16666667 5.
 3.48888889 3.85       4.25       0.         0.         3.75
 0.         3.75       0.        ]",3.5,228
247,248,"[4.         4.27272727 4.16666667 4.2        4.5        4.14285714
 4.45454545 4.32352941 4.33333333 4.33333333 4.         4.54545455
 4.14285714 4.1        4.48275862 0.         0.         0.
 0.         0.         0.        ]",4.30379746835443,79
