,userId,user_vector,avg_rating,num_movies_rated
124,125,"[3.9        3.86486486 3.88       3.5        3.90384615 3.97222222
 4.32666667 3.47222222 3.89189189 4.         0.         4.
 3.46296296 4.27272727 4.07142857 0.         0.         3.83333333
 0.         4.5        0.        ]",3.9672619047619047,168
125,126,"[4.         3.68421053 3.41176471 3.25       3.66666667 3.63636364
 3.53571429 3.5        4.         3.61538462 0.         0.
 3.5        3.6        4.         0.         0.         4.
 4.         3.         0.        ]",3.588235294117647,51
126,127,"[0.         4.45454545 4.5        3.66666667 4.         4.42857143
 4.22222222 4.         3.66666667 3.66666667 0.         0.
 3.         3.5        0.         0.         0.         0.
 0.         0.         0.        ]",4.176470588235294,17
127,128,"[4.11538462 3.93243243 4.09090909 3.9122807  3.75       3.95
 3.87769784 3.79661017 3.9        3.73033708 2.875      3.16666667
 3.69230769 3.62857143 3.57142857 0.         0.         3.77777778
 0.         0.         0.        ]",3.802325581395349,258
128,129,"[3.33333333 3.         3.25       3.125      0.         3.
 3.42857143 3.         3.         3.33333333 3.         4.
 2.         0.         2.5        0.         0.         0.
 0.         3.         0.        ]",3.0952380952380953,21
129,130,"[3.43181818 3.28448276 3.56521739 3.26704545 3.35416667 3.3255814
 3.26446281 3.30769231 3.08333333 3.14705882 2.83333333 3.72222222
 3.13392857 3.17857143 3.75       0.         0.         3.78125
 4.         3.5        0.        ]",3.297658862876254,299
130,131,"[2.         3.5625     2.66666667 3.         3.         3.75
 4.17391304 3.         3.5        4.         0.         4.
 3.         5.         4.         0.         0.         4.
 0.         2.         0.        ]",3.8,35
131,132,"[4.1        4.40277778 3.875      3.96428571 4.05       4.19444444
 4.38679245 3.71428571 4.0625     4.21428571 0.         3.75
 3.75       4.25       2.5        4.5        0.         4.
 5.         3.5        0.        ]",4.25,76
132,133,"[2.25       2.14705882 3.05882353 2.11111111 2.1875     2.28125
 2.50961538 1.5        2.45238095 2.02272727 0.         2.91666667
 1.85       1.66666667 2.125      0.         0.         2.25
 4.         2.         0.        ]",2.380281690140845,142
133,134,"[3.4        3.86363636 3.55       4.00714286 3.8875     3.51851852
 3.98734177 3.93902439 3.97674419 4.19879518 4.19354839 3.625
 4.2265625  4.26785714 3.35714286 0.         0.         3.1
 4.         4.5        0.        ]",4.0,249
134,135,"[0.         2.625      2.5        1.66666667 0.         3.
 3.125      1.8        3.75       2.5        0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",2.6666666666666665,18
135,136,"[4.2        3.47222222 3.8        4.05882353 4.09090909 3.875
 3.77777778 4.16666667 4.         4.         0.         0.
 4.         3.5        0.         0.         0.         3.375
 0.         0.         0.        ]",3.8375,40
136,137,"[4.         3.57142857 3.57894737 3.96153846 3.58823529 3.73333333
 3.61111111 4.3        4.5        3.82352941 2.6        4.5
 4.15384615 4.66666667 4.         0.         0.         3.75
 0.         4.         0.        ]",3.8125,64
137,138,"[0.83333333 2.22222222 1.55555556 2.65217391 2.1        4.25
 3.58823529 2.81818182 4.11111111 3.92857143 3.25       3.375
 3.3125     4.7        3.875      0.         0.         0.
 4.         4.         0.        ]",3.1825396825396823,63
138,139,"[0.         3.26923077 3.78571429 3.45833333 3.6        3.
 3.5625     3.54545455 4.         3.35       0.5        0.
 3.71428571 2.9        3.         0.         0.         3.
 0.         0.         0.        ]",3.4722222222222223,54
139,140,"[3.875      3.17857143 3.625      3.5        3.72222222 2.71428571
 3.47058824 2.875      4.5        3.875      0.         3.
 3.5        3.25       0.         0.         0.         2.5
 0.         0.         0.        ]",3.418918918918919,37
140,141,"[0.         2.5        0.         2.77777778 0.         2.6
 3.26666667 3.         3.66666667 3.5        0.         3.5
 3.         3.5        3.4        0.         0.         0.
 0.         0.         0.        ]",3.16,25
141,142,"[4.         2.55       3.5        2.58333333 3.66666667 2.5
 3.         2.33333333 3.1        3.26666667 2.83333333 3.
 2.16666667 2.5        3.         0.         0.         2.66666667
 0.         2.         0.        ]",2.7755102040816326,49
142,143,"[0.         3.5        3.         3.58333333 5.         3.90909091
 3.98780488 3.         3.95454545 3.5        4.5        3.75
 2.28571429 2.33333333 4.25       0.         0.         2.66666667
 4.5        2.5        0.        ]",3.7903225806451615,62
143,144,"[3.         2.42857143 2.66666667 3.88888889 2.75       3.5
 3.4        3.3125     3.55555556 3.6875     3.         4.
 3.5        3.83333333 4.         0.         0.         0.
 0.         3.         0.        ]",3.393939393939394,33
144,145,"[4.         4.77777778 4.4        4.625      4.625      4.42857143
 4.2        4.69230769 5.         4.72727273 3.         2.5
 4.5        5.         4.         0.         0.         4.
 0.         0.         0.        ]",4.5,30
145,146,"[4.375      3.5        4.         3.56       3.77777778 3.21428571
 3.77777778 3.38       3.33333333 3.46428571 0.         4.5
 3.5        3.16666667 3.75       0.         0.         3.
 0.         3.         0.        ]",3.5689655172413794,58
146,147,"[4.         3.72727273 3.8        3.         4.         3.55
 4.175      4.5        4.71428571 4.57142857 5.         4.25
 3.5        3.         4.5        0.         0.         3.6
 0.         0.         0.        ]",4.1,30
147,148,"[4.35       3.85897436 4.28947368 3.98148148 4.1875     4.07692308
 4.13157895 3.61764706 3.925      3.70967742 3.08333333 3.66666667
 3.69230769 4.07894737 5.         5.         0.         4.25
 4.5        3.83333333 0.        ]",3.9622641509433962,106
148,149,"[3.43181818 3.48630137 3.64285714 3.5        3.59615385 3.57894737
 3.46875    3.28571429 3.54545455 3.38157895 3.33333333 3.25
 3.37878788 3.57142857 3.2        0.         0.         3.875
 3.5        1.5        0.        ]",3.4347826086956523,184
149,150,"[2.92857143 2.93656716 2.609375   3.05789474 2.85416667 2.96
 3.25446429 3.09328358 3.3028169  3.19924812 3.03333333 3.41666667
 2.86363636 3.25714286 3.66666667 0.         0.         2.8
 0.         2.375      0.        ]",3.1045454545454545,330
150,151,"[4.         3.55555556 3.71428571 3.84615385 3.         3.5
 3.65384615 3.89473684 3.84615385 4.3        0.         3.33333333
 4.11111111 4.         3.5        0.         0.         0.
 0.         3.         0.        ]",3.764705882352941,51
151,152,"[3.5        3.075      3.5952381  3.57291667 3.75       3.35
 3.36931818 3.48275862 3.28125    3.60833333 4.125      3.83333333
 3.9        3.71428571 3.8        0.         0.         2.9
 3.5        3.75       0.        ]",3.439306358381503,173
152,153,"[4.2        4.1        3.85714286 3.36363636 3.72727273 4.4
 4.54545455 4.11111111 4.5        4.         2.         4.2
 3.4        3.75       4.         5.         0.         5.
 0.         0.         0.        ]",4.195121951219512,41
153,154,"[4.         3.90909091 3.71428571 4.25       4.         3.71428571
 3.77777778 4.5        4.5        4.         3.         0.
 4.33333333 0.         0.         0.         0.         3.5
 0.         0.         0.        ]",3.9047619047619047,21
154,155,"[0.         3.1        2.66666667 3.64285714 3.33333333 3.5
 4.         3.94117647 3.         3.63636364 4.25       4.
 3.62962963 3.75       4.         0.         0.         0.
 0.         3.         0.        ]",3.731707317073171,41
155,156,"[0.         4.15789474 4.33333333 2.375      4.33333333 4.625
 4.65217391 2.         3.875      3.5        4.5        0.
 3.         4.5        4.5        0.         0.         0.
 0.         0.         0.        ]",4.055555555555555,36
156,157,"[3.74       3.2421875  3.3125     3.0875     2.97777778 3.26470588
 3.81927711 3.19642857 3.54166667 3.51630435 3.12121212 3.57142857
 3.43125    3.71428571 3.41666667 0.         0.         3.5
 0.         0.         0.        ]",3.4157088122605366,261
157,158,"[2.75       3.25       2.75       3.33333333 3.16666667 0.
 3.42857143 3.08333333 4.         3.58333333 3.         3.75
 2.75       3.5        0.         0.         0.         0.
 0.         0.         0.        ]",3.2058823529411766,17
158,159,"[3.6875     3.12068966 3.36363636 3.67307692 3.4375     3.5
 3.74626866 3.515625   3.78333333 3.61764706 3.375      4.4
 3.80769231 3.77777778 4.3125     0.         0.         3.5
 0.         4.         0.        ]",3.6313559322033897,118
159,160,"[2.         3.69047619 2.85714286 4.         2.75       4.07142857
 4.16071429 4.4        3.86666667 4.33333333 0.         3.
 3.         4.375      3.         0.         0.         4.
 0.         0.         0.        ]",3.9625,80
160,161,"[3.         3.43478261 3.30769231 3.68421053 3.18181818 3.45
 3.78947368 3.65384615 3.82352941 3.73913043 0.         4.
 3.33333333 4.         4.         0.         0.         3.5
 0.         4.         0.        ]",3.5833333333333335,72
161,162,"[0.         3.54545455 4.         2.75       3.         3.54545455
 3.53846154 2.8        3.66666667 3.33333333 0.         0.
 3.         0.         0.         0.         0.         5.
 0.         0.         0.        ]",3.4583333333333335,24
162,163,"[2.5        3.09375    3.25       2.96875    3.5        3.5
 3.86666667 2.7        3.72222222 2.8125     2.66666667 4.3
 3.         2.5        3.2        0.         0.         0.
 0.         0.         3.        ]",3.246153846153846,65
163,164,"[3.42857143 3.55769231 3.1        3.26470588 3.26923077 3.6
 3.87096774 3.35714286 4.3        3.90625    3.5        3.
 3.33333333 4.2        3.5        0.         0.         3.5
 4.25       0.         0.        ]",3.7045454545454546,66
164,165,"[3.15789474 2.88275862 2.91666667 2.67361111 3.19148936 2.9375
 2.93103448 2.7        3.00666667 2.73553719 2.95918367 2.8125
 2.89655172 2.84722222 2.61538462 3.         0.         3.15384615
 2.625      2.         0.        ]",2.8794871794871795,390
165,166,"[4.         3.5        4.08333333 3.75       3.40909091 3.5
 3.94736842 3.44117647 3.35       3.125      0.         0.
 3.4        4.         4.5        0.         0.         4.5
 0.         4.         0.        ]",3.611111111111111,45
166,167,"[4.         3.75       4.33333333 3.75       3.5        0.
 4.5        3.125      4.         3.75       4.25       0.
 3.76923077 0.         0.         0.         0.         0.
 0.         0.         0.        ]",3.6842105263157894,19
167,168,"[5.         3.02702703 3.5        3.375      3.5        3.1
 3.4        3.07142857 3.2962963  3.25806452 2.5        3.5
 3.         3.57142857 3.33333333 0.         0.         3.
 0.         3.33333333 0.        ]",3.2688172043010755,93
168,169,"[4.60714286 3.88709677 4.06896552 4.29310345 4.20454545 3.82352941
 4.11111111 4.68333333 4.66666667 4.59259259 2.75       4.75
 4.41666667 4.         4.75       0.         0.         3.5
 0.         0.         0.        ]",4.155555555555556,90
169,170,"[2.         2.28571429 1.66666667 2.125      2.66666667 3.
 2.45       2.33333333 2.         2.5        0.         3.25
 2.14285714 2.         3.25       0.         0.         2.
 0.         0.         0.        ]",2.4761904761904763,21
170,171,"[3.         3.88888889 3.         3.5        3.         4.33333333
 3.94444444 4.5        3.92857143 4.         3.         5.
 3.         2.75       0.         0.         0.         3.
 0.         0.         0.        ]",3.9473684210526314,38
171,172,"[3.         3.42857143 3.6        3.5        3.         3.25
 3.6        4.         4.2        4.25       0.         4.
 3.         3.5        4.         0.         0.         5.
 0.         3.         0.        ]",3.6315789473684212,19
172,173,"[4.33333333 4.06666667 4.         3.85714286 3.5        4.4
 4.16666667 4.         4.125      3.77777778 3.5        0.
 4.         4.         4.         0.         0.         3.5
 0.         0.         0.        ]",4.0,32
173,174,"[3.75       3.25       3.75       3.75       0.         3.125
 2.85       2.625      1.875      1.5        3.5        0.
 3.16666667 0.5        3.5        0.         0.         0.
 1.         0.         0.        ]",2.8823529411764706,17
174,175,"[3.82352941 3.39473684 3.75862069 3.74193548 3.83333333 3.46428571
 3.76923077 3.71428571 3.53333333 3.61538462 2.         3.
 3.8        3.5        2.         0.         0.         4.11111111
 5.         0.         0.        ]",3.7,100
175,176,"[2.97368421 2.44915254 2.71794872 2.99285714 2.89       2.77027027
 3.1369863  3.05882353 2.92592593 3.00980392 2.5        4.
 2.69444444 3.10714286 3.71428571 0.         0.         3.
 3.25       1.75       0.        ]",2.9048780487804877,205
176,177,"[4.57142857 4.23076923 3.77272727 3.85185185 3.76470588 4.4
 4.01724138 3.84615385 3.9375     3.91509434 3.56       4.
 3.77464789 4.32142857 4.         0.         0.         3.
 0.         0.         0.        ]",3.9497206703910615,179
177,178,"[3.66666667 3.27941176 3.36363636 3.71875    3.5        3.33333333
 3.45238095 3.55555556 3.78571429 3.38095238 3.5        3.875
 3.78571429 2.625      4.11111111 0.         0.         3.91666667
 2.66666667 3.75       0.        ]",3.4663461538461537,104
178,179,"[3.83333333 3.79411765 4.21428571 4.15       4.6        4.05555556
 3.72222222 3.42857143 0.         3.5        0.         0.
 2.33333333 4.33333333 0.         0.         0.         0.
 0.         0.         0.        ]",3.8333333333333335,30
179,180,"[3.         3.125      4.33333333 3.66666667 4.2        4.
 3.83333333 3.8        3.33333333 4.         1.5        4.
 4.         1.         4.         0.         0.         2.
 0.         0.         0.        ]",3.4210526315789473,19
180,181,"[4.         4.         0.         4.25       4.125      4.5
 4.33333333 4.29166667 4.61111111 4.45833333 3.5        4.
 4.         4.16666667 4.         0.         0.         4.
 0.         0.         0.        ]",4.340909090909091,22
181,182,"[4.25       3.76744186 3.92       3.96296296 3.8        3.87878788
 3.875      4.         3.55555556 3.75       0.         3.
 4.28571429 3.71428571 4.         0.         0.         5.
 0.         4.         0.        ]",3.7904761904761903,105
182,183,"[3.         3.125      3.5        3.         2.5        3.75
 4.15       3.33333333 4.         4.36363636 0.         4.
 3.16666667 4.25       4.         0.         0.         0.
 4.         0.         0.        ]",3.909090909090909,33
183,184,"[4.33333333 3.41666667 3.66666667 3.5        4.         3.33333333
 4.         4.         4.25       4.18181818 0.         4.
 4.         5.         4.         0.         0.         3.5
 0.         0.         0.        ]",3.8,35
184,185,"[3.60465116 3.59701493 3.5        3.56603774 3.63043478 3.41666667
 3.69230769 3.57142857 3.72727273 3.94117647 3.28571429 3.8
 3.56862745 2.75       4.25       0.         0.         3.61538462
 0.         3.         0.        ]",3.6049382716049383,162
185,186,"[4.16666667 2.2        3.125      4.09375    4.22222222 2.83333333
 4.18181818 4.21428571 3.5        4.3125     0.         0.
 4.18181818 5.         0.         0.         0.         3.5
 0.         0.         0.        ]",3.9411764705882355,34
186,187,"[3.6875     3.83495146 3.68888889 3.1627907  3.58333333 3.74038462
 3.8442623  3.01515152 3.75       3.55208333 3.36111111 4.08333333
 2.97619048 3.6        2.         0.         0.         3.83333333
 3.78571429 0.         0.        ]",3.687984496124031,258
187,188,"[3.90909091 3.5        3.53333333 3.38095238 3.55555556 3.69230769
 3.77419355 3.40909091 3.5        3.72222222 3.         5.
 3.21428571 3.5        5.         0.         0.         3.33333333
 0.         4.         0.        ]",3.5625,80
188,189,"[1.16666667 2.375      1.66666667 2.68181818 1.84615385 2.71428571
 2.91549296 2.67857143 3.16666667 2.96       2.89473684 3.
 2.71428571 2.73076923 4.         0.         0.         1.66666667
 0.         1.         0.        ]",2.7092198581560285,141
189,190,"[4.         3.9047619  4.         3.         4.5        4.
 4.08333333 4.         4.         4.22222222 3.         4.
 3.         4.4        4.         5.         0.         4.5
 0.         0.         0.        ]",4.020833333333333,48
190,191,"[2.         3.         2.         2.83333333 2.         3.
 3.58333333 2.7        3.6        3.         0.         4.
 2.5        3.33333333 0.         0.         0.         2.
 0.         4.         0.        ]",3.0869565217391304,23
191,192,"[3.83333333 3.5        3.75       3.66666667 3.54545455 3.72727273
 3.95652174 3.33333333 3.14285714 3.3        0.         5.
 3.33333333 3.42857143 5.         0.         0.         5.
 0.         4.5        0.        ]",3.6136363636363638,44
192,193,"[3.66666667 4.18518519 3.6        4.         4.4        4.27272727
 4.3030303  4.         4.41176471 4.         0.         4.6
 4.25       4.         4.33333333 0.         0.         5.
 0.         0.         0.        ]",4.226415094339623,53
193,194,"[5.         3.33333333 3.5        3.38461538 3.28571429 4.
 3.66666667 3.47826087 3.33333333 3.53333333 3.         4.5
 3.4        3.2        4.5        0.         0.         0.
 0.         3.33333333 0.        ]",3.55,40
194,195,"[3.4        2.80434783 2.94117647 2.85106383 2.56756757 2.98630137
 3.19371728 2.63478261 2.91176471 2.77777778 2.80952381 3.64
 2.80597015 3.13043478 3.31034483 4.         0.         3.26923077
 3.16666667 3.28571429 0.        ]",2.963917525773196,388
195,196,"[3.5        3.34146341 3.5        4.         3.         3.6875
 3.77777778 3.7        3.53846154 3.86956522 3.         3.
 3.75       3.54545455 3.         0.         0.         3.
 0.         4.33333333 0.        ]",3.5569620253164556,79
196,197,"[5.         3.57142857 4.         4.38461538 3.44444444 3.4
 3.57142857 4.6        4.         4.23529412 3.         0.
 4.23255814 3.75       4.         0.         0.         0.
 0.         4.         0.        ]",4.12,50
197,198,"[4.3        3.54347826 4.2        3.68181818 3.625      4.07142857
 3.57692308 3.27272727 3.9        3.55555556 0.         3.6
 4.66666667 4.5        4.         0.         0.         3.875
 4.83333333 3.75       0.        ]",3.7,60
198,199,"[3.40909091 3.60144928 2.66666667 3.56741573 3.41666667 3.41176471
 3.7295082  3.63028169 3.8358209  3.78099174 3.66666667 3.83333333
 3.69545455 3.89130435 3.77777778 3.         0.         2.
 3.125      3.1        0.        ]",3.655786350148368,337
199,200,"[3.4137931  3.16197183 3.3372093  3.21538462 3.06896552 3.
 3.49305556 3.19852941 3.24444444 3.41304348 3.28571429 3.4
 3.28787879 3.45454545 3.57142857 0.         0.         2.2
 0.         0.         1.5       ]",3.2487562189054726,201
200,201,"[4.63636364 4.14285714 4.625      4.45714286 4.5625     4.
 4.0875     4.14772727 4.07894737 4.16       4.2        4.66666667
 4.4        4.375      4.33333333 0.         0.         4.5
 5.         0.         0.        ]",4.224489795918367,98
201,202,"[0.         3.72222222 3.5        3.79166667 3.125      4.5
 3.83333333 3.54545455 4.33333333 3.76923077 2.85714286 4.33333333
 3.57894737 4.         4.         0.         0.         4.5
 0.         4.33333333 0.        ]",3.721311475409836,61
202,203,"[3.5        3.25       2.25       3.4        5.         2.75
 4.13043478 3.625      4.30769231 4.03125    0.         3.5
 4.5        4.125      4.5        0.         0.         0.
 0.         0.         0.        ]",3.966666666666667,30
203,204,"[0.         3.27777778 2.5        3.66666667 3.         2.91666667
 3.75       2.25       3.38888889 3.9        0.         4.
 4.         4.         0.         0.         0.         0.
 0.         2.75       0.        ]",3.42,25
204,205,"[3.53125    3.12244898 3.525      3.53125    3.67073171 3.275
 3.63953488 3.3943662  3.45       3.32608696 2.57692308 4.2
 3.21666667 3.30769231 3.5        0.         0.         3.75
 2.75       5.         0.        ]",3.3987730061349692,163
205,206,"[3.         3.2        3.4        3.54545455 3.2        2.8
 3.27272727 3.8        2.5        3.5        3.         4.
 3.66666667 0.         4.         0.         0.         2.
 0.         0.         0.        ]",3.3870967741935485,31
206,207,"[1.6        2.05882353 1.33333333 1.05555556 0.75       2.0625
 1.40625    1.05       2.8        2.5        4.         0.5
 1.5        1.5        0.         0.         0.         0.5
 0.         0.5        0.        ]",1.7432432432432432,37
207,208,"[0.         4.15384615 0.         3.33333333 4.5        4.21428571
 4.14       4.16666667 4.07692308 3.66666667 2.         4.
 3.58333333 4.2        0.         0.         0.         0.
 0.         0.         0.        ]",4.065789473684211,38
208,209,"[0.         2.625      2.         3.16666667 3.         3.
 3.16666667 3.22222222 3.25       3.33333333 2.66666667 4.
 2.4        4.         4.         0.         0.         2.
 0.         0.         0.        ]",3.0,16
209,210,"[3.5        3.04545455 3.4        3.07142857 2.75       3.
 3.13636364 2.85714286 2.85714286 3.         2.4        0.
 3.75       3.33333333 0.         0.         0.         0.
 0.         3.         0.        ]",3.0,26
210,211,"[4.         4.07692308 4.5        4.1        4.14285714 4.3
 4.5        4.         4.         4.18181818 3.         5.
 3.875      4.16666667 4.75       0.         0.         4.66666667
 0.         0.         0.        ]",4.340909090909091,44
211,212,"[3.19791667 2.77091633 2.97247706 3.01886792 3.06632653 3.30136986
 3.37205882 3.0872093  3.11440678 3.19879518 2.91891892 3.34042553
 2.97619048 3.16326531 3.48717949 0.         0.         3.28787879
 2.83333333 2.95833333 0.        ]",3.1196275071633237,698
212,213,"[2.65151515 2.22340426 2.46306818 2.89084507 2.71649485 2.36734694
 2.52173913 2.9530303  2.69711538 2.86681223 2.57142857 2.5
 2.82692308 2.87974684 2.375      0.         0.         1.84615385
 0.         2.75       2.        ]",2.6556473829201104,726
213,214,"[4.16666667 3.82142857 3.83333333 3.8        3.69230769 3.69565217
 4.26506024 3.68518519 4.         3.80645161 3.875      4.46153846
 4.05263158 3.76470588 4.23076923 0.         0.         4.
 4.33333333 4.5        0.        ]",3.9941520467836256,171
214,215,"[3.         3.75       3.6        3.5        3.57142857 4.28571429
 4.04166667 3.25       4.         3.81818182 0.         4.
 3.42857143 4.5        4.5        0.         0.         0.
 0.         0.         0.        ]",3.883720930232558,43
215,216,"[4.22222222 4.40384615 4.33333333 4.3125     4.67857143 4.26470588
 4.34848485 4.22727273 4.3125     4.16666667 2.         4.5
 3.9        4.5        4.5        0.         0.         4.16666667
 4.75       0.         0.        ]",4.371212121212121,66
216,217,"[5.         4.3875     4.5        4.35714286 3.75       4.3125
 3.94117647 4.21428571 4.31578947 3.82692308 2.5        4.33333333
 4.3125     3.8        4.1        0.         0.         5.
 0.         5.         0.        ]",4.234939759036145,83
217,218,"[4.25       4.25       3.8        4.05       3.75       3.66666667
 4.10714286 3.95454545 4.         4.09090909 3.83333333 4.25
 3.88888889 3.83333333 4.33333333 0.         0.         3.5
 0.         0.         0.        ]",3.985294117647059,34
218,219,"[3.65       3.83333333 3.69047619 3.44444444 3.2        3.91666667
 3.78947368 3.34090909 3.97058824 3.83333333 0.         4.
 3.83333333 4.1        4.         0.         0.         3.5
 0.         0.         0.        ]",3.7045454545454546,110
219,220,"[4.         3.50574713 3.15384615 3.21212121 3.09090909 3.48979592
 3.73684211 3.3902439  4.14634146 3.50724638 2.85714286 4.125
 3.         3.19047619 4.         2.33333333 0.         3.78947368
 4.         3.         0.        ]",3.5584415584415585,231
220,221,"[0.         2.85714286 3.25       3.16666667 2.75       2.83333333
 2.66666667 2.5        2.83333333 2.58333333 3.         0.
 3.16666667 0.         2.5        0.         0.         0.
 0.         2.         0.        ]",2.75,16
221,222,"[2.5        3.94736842 3.25       3.64285714 3.33333333 4.37037037
 4.36585366 3.90909091 4.42857143 4.3        4.66666667 5.
 4.         4.6        4.2        2.         0.         4.18181818
 4.         3.         0.        ]",4.142857142857143,70
222,223,"[0.         3.33333333 3.33333333 3.85714286 3.5        3.85714286
 4.06666667 4.2        3.75       4.         3.         0.
 4.         3.8        4.5        0.         0.         4.
 0.         0.         0.        ]",3.896551724137931,29
223,224,"[4.         4.18181818 4.5        3.85714286 4.28571429 3.9
 4.19148936 4.16666667 4.35714286 4.25       0.         4.5
 4.2        4.25       5.         4.         0.         4.
 5.         5.         0.        ]",4.2,70
224,225,"[5.         4.16666667 4.33333333 4.8        4.14285714 5.
 4.14285714 4.         4.14285714 4.125      4.         4.
 4.66666667 4.25       4.         0.         0.         5.
 0.         5.         0.        ]",4.181818181818182,22
225,226,"[1.75       2.83333333 1.66666667 3.33333333 1.5        3.44444444
 3.33333333 3.31818182 3.         3.15384615 0.         0.
 3.5        3.         0.         0.         0.         0.
 0.         0.         0.        ]",3.1724137931034484,29
226,227,"[2.         3.5        1.8        2.         3.         0.
 3.44444444 4.5        4.66666667 4.83333333 5.         3.
 0.         4.66666667 0.         0.         0.         0.
 0.         0.         0.        ]",3.761904761904762,21
227,228,"[3.5        4.35       4.41666667 4.19230769 4.28571429 3.66666667
 4.3        4.28571429 4.5        4.3125     0.         4.
 4.2        4.5        4.         0.         0.         0.
 4.         0.         0.        ]",4.270833333333333,48
228,229,"[0.         3.9        4.5        4.2        4.25       4.4
 4.15       3.83333333 4.         3.92857143 0.         4.33333333
 4.         3.83333333 4.16666667 0.         0.         5.
 0.         4.         0.        ]",4.096153846153846,26
229,230,"[0.         4.65517241 4.         4.33333333 4.08333333 4.46153846
 4.44262295 4.27777778 4.57142857 4.3        5.         5.
 3.75       4.3        0.         0.         0.         0.
 4.         0.         0.        ]",4.44,75
230,231,"[0.         4.         0.         3.         0.         3.6
 4.         3.         4.         3.93333333 3.         0.
 3.         3.88888889 0.         0.         0.         5.
 0.         0.         0.        ]",4.038461538461538,26
231,232,"[4.33333333 3.75       3.83673469 3.92035398 3.97058824 3.82258065
 4.04304636 3.98305085 4.05555556 4.08695652 3.78571429 4.775
 3.75362319 4.02702703 4.33333333 5.         0.         3.87096774
 4.33333333 3.94736842 0.        ]",3.9558823529411766,544
232,233,"[0.         3.         3.         3.125      3.         3.5
 3.27777778 3.08333333 3.28571429 3.125      0.         3.
 3.25       3.         4.         0.         0.         0.
 0.         0.         0.        ]",3.206896551724138,29
233,234,"[3.33333333 3.46511628 3.47368421 3.48214286 3.65909091 3.38461538
 4.         3.60869565 4.21428571 4.         3.83333333 4.5
 3.92857143 3.25       5.         0.         0.         3.3
 3.9        4.5        0.        ]",3.741758241758242,91
234,235,"[4.625      4.22916667 4.5        4.18       4.5        4.22619048
 4.25675676 4.10869565 4.33928571 4.375      0.         2.625
 4.3        4.42307692 2.7        0.         0.         4.25
 0.         4.5        0.        ]",4.258064516129032,124
235,236,"[3.75       4.16216216 3.57142857 3.40322581 3.77272727 4.07575758
 4.15079365 3.39393939 3.84615385 3.81914894 4.05       3.875
 3.44444444 4.13461538 4.26666667 2.5        0.         3.66666667
 0.         4.625      0.        ]",4.0083798882681565,179
236,237,"[3.25       3.375      3.5        3.15       3.5        3.16666667
 3.38461538 2.90625    3.77272727 3.26923077 2.5        1.5
 3.         2.25       1.5        0.         0.         3.25
 0.         1.         0.        ]",3.2285714285714286,35
237,238,"[4.         3.43902439 4.         3.2        3.83333333 3.58333333
 3.67857143 3.4        3.55555556 4.         0.         3.6
 3.875      3.9        3.5        0.         0.         2.
 2.         0.         0.        ]",3.547945205479452,73
238,239,"[4.625      3.74396135 3.54285714 3.61290323 3.51282051 3.91044776
 4.         3.51162791 3.5        3.5        3.16666667 4.
 3.56521739 3.6        4.         0.         0.         3.9
 0.         3.8        0.        ]",3.7339055793991416,233
239,240,"[4.22727273 4.01204819 4.13888889 3.88888889 4.02173913 3.95098039
 4.0255102  3.71428571 3.83333333 3.84090909 4.1        4.2
 3.66666667 4.15909091 3.5        4.5        0.         4.27777778
 4.         4.5        0.        ]",3.962162162162162,185
240,241,"[3.5        3.22222222 3.         2.85714286 3.         3.
 3.36363636 3.09090909 3.63636364 3.5        3.         4.
 3.         2.8        0.         0.         0.         0.
 0.         0.         0.        ]",3.2888888888888888,45
241,242,"[5.         4.36170213 4.44444444 4.53846154 4.63636364 4.4
 4.51598174 4.3442623  4.5125     4.38709677 5.         4.77777778
 4.44444444 4.35897436 4.85714286 0.         0.         4.5
 0.         4.8        0.        ]",4.482758620689655,319
242,243,"[3.66666667 3.32857143 3.57142857 3.4        3.44117647 3.67857143
 3.59493671 3.25862069 3.43478261 3.32608696 3.19565217 3.33333333
 3.22321429 3.36       3.4        0.         0.         4.14285714
 3.5        1.5        0.        ]",3.4166666666666665,246
243,244,"[3.83333333 4.2        4.44444444 4.         4.09090909 3.5
 3.3125     3.75862069 3.5        2.9375     3.8        4.25
 3.95652174 1.8        4.25       0.         0.         0.
 0.         0.         0.        ]",3.7672413793103448,58
244,245,"[5.         4.         3.88888889 4.26666667 4.75       3.47619048
 4.01492537 4.13333333 3.35294118 3.84615385 0.         5.
 4.2        4.33333333 4.6        0.         0.         4.5
 4.5        4.5        0.        ]",3.99,100
245,246,"[3.33333333 4.         3.4        3.46153846 3.5        4.
 3.66666667 3.53846154 4.         3.42857143 0.         0.
 3.83333333 3.         0.         0.         0.         3.
 0.         4.         0.        ]",3.5714285714285716,21
246,247,"[3.5        3.39516129 3.09090909 3.58666667 3.275      3.33333333
 3.73584906 3.51923077 3.6        3.5890411  3.10526316 5.
 3.36956522 3.94117647 4.33333333 0.         0.         3.57142857
 0.         4.         0.        ]",3.513157894736842,228
247,248,"[4.         4.21428571 4.2        4.         3.5        4.4
 4.5        4.17142857 4.5        4.26086957 4.28571429 4.44444444
 4.         4.33333333 4.46153846 0.         0.         0.
 0.         4.         0.        ]",4.265822784810126,79
